,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
3819,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175049,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,2.0,0.0,MS35190-226,SCREW,CONSUMABLE,2.0
3821,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175047,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
3822,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175044,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
3823,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175044,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,4GTA3,NIPPLE,CONSUMABLE,1.0
3824,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175044,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,815000-NSTD,VALVE,CONSUMABLE,1.0
3825,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175044,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
3826,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175045,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,815000-NSTD,VALVE,CONSUMABLE,1.0
3827,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175045,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
3828,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175045,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
3829,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175046,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,124-WESTERN,ADAPTER,CONSUMABLE,1.0
3830,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175046,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,815000-NSTD,VALVE,CONSUMABLE,1.0
3831,NSTD,Non Standard Training Device,Warfighter Support Center,DR6175046,Bench/Depot Repair,Corrective COR,2014-03-06 14:58:27,5.0,1.0,0.0,4GTA3,NIPPLE,CONSUMABLE,1.0
3832,NSTD,Non Standard Training Device,Warfighter Support Center,DR5441217,Bench/Depot Repair,Corrective COR,2012-10-17 15:57:35,4.0,6.0,0.0,5857BK005,WIRE,CONSUMABLE,6.0
3833,NSTD,Non Standard Training Device,Warfighter Support Center,DR5441217,Bench/Depot Repair,Corrective COR,2012-10-17 15:57:35,4.0,1.0,0.0,5857BK005,WIRE,CONSUMABLE,1.0
