,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
136457,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Stewart, GA",DR5347633,Bench/Depot Repair,Corrective COR,2012-08-15 15:09:34,4.0,1.0,0.0,146840-1,"CCA, SAT LOT IV",REPAIRABLE,1.0
136474,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR5566041,Bench/Depot Repair,Corrective COR,2013-01-14 17:28:22,4.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136479,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR5300701,Bench/Depot Repair,Corrective COR,2012-07-16 15:36:51,4.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136480,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR5300700,Bench/Depot Repair,Corrective COR,2012-07-16 15:36:50,4.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136521,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR5343727,Bench/Depot Repair,Corrective COR,2012-08-13 15:46:48,4.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136532,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR5343197,Bench/Depot Repair,Corrective COR,2012-08-13 13:13:56,4.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136535,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR5343206,Bench/Depot Repair,Corrective COR,2012-08-13 13:13:52,4.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136537,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR6187198,Bench/Depot Repair,Corrective COR,2014-03-20 11:20:30,5.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136542,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR6187204,Bench/Depot Repair,Corrective COR,2014-03-20 11:20:22,5.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
136547,TES,M2K Multiple Integrated Laser Engagement System 2000 (MILES 2000) M240 Machine Gun Kit,"Ft Polk, LA",DR6187199,Bench/Depot Repair,Corrective COR,2014-03-20 11:20:14,5.0,1.0,0.0,146840-2,"CCA, M2 SAT",REPAIRABLE,1.0
