,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
76699,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6451745,System - Device Down,Corrective COR,2014-09-03 12:23:00,6.0,1.0,0.0,921340381,"COMPUTER, EST",REPAIRABLE,1.0
76700,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6451745,System - Device Down,Corrective COR,2014-09-03 12:23:00,6.0,1.0,0.0,DVI-DB15,DVI CONNECTOR (LOT II'S AND UP),CONSUMABLE,1.0
76701,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6451745,System - Device Down,Corrective COR,2014-09-03 12:23:00,6.0,1.0,0.0,921340228,RACK DISTRIBUTION UNIT ASSY,REPAIRABLE,1.0
76702,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6451745,System - Device Down,Corrective COR,2014-09-03 12:23:00,6.0,1.0,0.0,921340042,CABLE,CONSUMABLE,1.0
76745,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5657887,System - Device Down,Corrective COR,2013-03-12 13:56:00,4.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
76931,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5850956,System - Device Down,Corrective COR,2013-07-22 10:20:00,5.0,1.0,0.0,921340381,"COMPUTER, EST",REPAIRABLE,1.0
76991,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6505497,System - Device Down,Corrective COR,2014-10-06 12:38:00,6.0,1.0,0.0,921340381,"COMPUTER, EST",REPAIRABLE,1.0
76992,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6505497,System - Device Down,Corrective COR,2014-10-06 12:38:00,6.0,1.0,0.0,DVI-DB15,DVI CONNECTOR (LOT II'S AND UP),CONSUMABLE,1.0
77098,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6504761,System - Device Down,Corrective COR,2014-10-06 09:32:00,6.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
77187,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6067621,System - Device Down,Corrective COR,2013-12-27 11:53:00,5.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
77203,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6697800,System - Device Down,Corrective COR,2015-02-24 13:03:00,6.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
77246,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5507534,System - Device Down,Corrective COR,2012-11-28 16:49:00,4.0,1.0,0.0,R763794,"REMOTE CONTROL, BARCO LCD IQ-R-350",REPAIRABLE,1.0
77247,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5507534,System - Device Down,Corrective COR,2012-11-28 16:49:00,4.0,1.0,0.0,22-000183-01,VGA TO S-VIDEO CONVERTER,CONSUMABLE,1.0
77248,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5507534,System - Device Down,Corrective COR,2012-11-28 16:49:00,4.0,1.0,0.0,921340246-009,"LCD, 19 IN. WITH MICROPHONE",REPAIRABLE,1.0
77249,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5507534,System - Device Down,Corrective COR,2012-11-28 16:49:00,4.0,1.0,0.0,921340042,CABLE,CONSUMABLE,1.0
77874,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6108564,System - Device Down,Corrective COR,2014-01-24 11:46:00,5.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
77996,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5844698,System - Device Down,Corrective COR,2013-07-13 20:29:00,5.0,1.0,0.0,921340381,"COMPUTER, EST",REPAIRABLE,1.0
