,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
157690,NTC,NTC Instrumentation System,"Ft Irwin, CA",8735447,Bench/Depot Repair,Corrective COR,2018-02-18 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158210,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752306,Corrective Maintenance,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158212,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752324,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112960-001 REV C,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158214,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752324,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158215,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752324,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158216,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752328,Corrective Maintenance,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158218,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752385,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158219,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752385,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112960-001 REV C,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158220,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752385,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158222,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752391,Corrective Maintenance,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158224,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752396,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158225,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752396,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158226,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752407,Corrective Maintenance,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158228,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752415,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112960-001 REV C,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158229,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752415,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158230,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752415,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158231,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752418,Corrective Maintenance,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158233,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752426,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158234,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752426,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158236,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752426,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112807-001,"CCA, NTCIO",REPAIRABLE,1.0
158237,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752721,Corrective Maintenance,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158238,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752724,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112807-001,"CCA, NTCIO",REPAIRABLE,1.0
158240,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752724,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112960-001 REV C,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158241,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752724,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158242,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752724,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158244,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752726,Corrective Maintenance,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158245,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752728,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158246,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752728,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158247,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752731,Corrective Maintenance,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158248,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752731,Corrective Maintenance,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158249,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752752,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158250,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752752,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112960-001 REV C,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158252,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752752,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158253,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752759,Corrective Maintenance,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158254,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752773,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158257,NTC,NTC Instrumentation System,"Ft Irwin, CA",8752773,Bench/Depot Repair,Corrective COR,2018-02-26 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
